"episode_id","episode_year","judge_chef_id","participant_chef_id","grade"
4,2022,93,11,5
4,2022,93,5,2
4,2022,93,95,5
4,2022,93,45,4
4,2022,93,49,1
4,2022,93,100,3
4,2022,93,28,3
4,2022,93,72,3
4,2022,93,74,2
4,2022,93,48,4
4,2022,81,11,3
4,2022,81,5,2
4,2022,81,95,3
4,2022,81,45,3
4,2022,81,49,2
4,2022,81,100,3
4,2022,81,28,3
4,2022,81,72,5
4,2022,81,74,2
4,2022,81,48,3
4,2022,69,11,1
4,2022,69,5,5
4,2022,69,95,5
4,2022,69,45,4
4,2022,69,49,1
4,2022,69,100,5
4,2022,69,28,4
4,2022,69,72,3
4,2022,69,74,3
4,2022,69,48,4
5,2022,40,38,3
5,2022,40,6,3
5,2022,40,79,1
5,2022,40,73,3
5,2022,40,14,4
5,2022,40,20,1
5,2022,40,60,3
5,2022,40,99,2
5,2022,40,3,5
5,2022,40,23,3
5,2022,29,38,4
5,2022,29,6,3
5,2022,29,79,2
5,2022,29,73,4
5,2022,29,14,5
5,2022,29,20,1
5,2022,29,60,2
5,2022,29,99,3
5,2022,29,3,1
5,2022,29,23,5
5,2022,94,38,2
5,2022,94,6,1
5,2022,94,79,4
5,2022,94,73,1
5,2022,94,14,4
5,2022,94,20,3
5,2022,94,60,3
5,2022,94,99,1
5,2022,94,3,1
5,2022,94,23,4
6,2022,23,77,4
6,2022,23,55,1
6,2022,23,95,4
6,2022,23,73,4
6,2022,23,49,4
6,2022,23,25,1
6,2022,23,76,5
6,2022,23,59,1
6,2022,23,34,1
6,2022,23,84,4
6,2022,17,77,4
6,2022,17,55,5
6,2022,17,95,1
6,2022,17,73,1
6,2022,17,49,2
6,2022,17,25,3
6,2022,17,76,4
6,2022,17,59,2
6,2022,17,34,3
6,2022,17,84,3
6,2022,90,77,5
6,2022,90,55,5
6,2022,90,95,1
6,2022,90,73,1
6,2022,90,49,4
6,2022,90,25,2
6,2022,90,76,3
6,2022,90,59,4
6,2022,90,34,3
6,2022,90,84,1
7,2022,97,90,3
7,2022,97,19,2
7,2022,97,87,5
7,2022,97,38,5
7,2022,97,93,1
7,2022,97,20,4
7,2022,97,76,4
7,2022,97,60,3
7,2022,97,33,3
7,2022,97,23,1
7,2022,12,90,5
7,2022,12,19,1
7,2022,12,87,2
7,2022,12,38,3
7,2022,12,93,1
7,2022,12,20,1
7,2022,12,76,4
7,2022,12,60,3
7,2022,12,33,2
7,2022,12,23,4
7,2022,99,90,4
7,2022,99,19,5
7,2022,99,87,5
7,2022,99,38,5
7,2022,99,93,5
7,2022,99,20,4
7,2022,99,76,2
7,2022,99,60,1
7,2022,99,33,3
7,2022,99,23,1
8,2022,26,57,3
8,2022,26,55,3
8,2022,26,95,5
8,2022,26,7,2
8,2022,26,8,2
8,2022,26,100,5
8,2022,26,28,2
8,2022,26,99,3
8,2022,26,3,2
8,2022,26,73,5
8,2022,13,57,5
8,2022,13,55,2
8,2022,13,95,4
8,2022,13,7,5
8,2022,13,8,3
8,2022,13,100,3
8,2022,13,28,2
8,2022,13,99,1
8,2022,13,3,3
8,2022,13,73,3
8,2022,42,57,4
8,2022,42,55,3
8,2022,42,95,4
8,2022,42,7,2
8,2022,42,8,4
8,2022,42,100,3
8,2022,42,28,1
8,2022,42,99,4
8,2022,42,3,4
8,2022,42,73,5
9,2022,74,77,2
9,2022,74,81,5
9,2022,74,16,5
9,2022,74,30,2
9,2022,74,3,1
9,2022,74,69,3
9,2022,74,8,2
9,2022,74,46,3
9,2022,74,2,3
9,2022,74,44,5
9,2022,91,77,2
9,2022,91,81,2
9,2022,91,16,3
9,2022,91,30,1
9,2022,91,3,2
9,2022,91,69,2
9,2022,91,8,1
9,2022,91,46,1
9,2022,91,2,3
9,2022,91,44,1
9,2022,18,77,5
9,2022,18,81,1
9,2022,18,16,4
9,2022,18,30,2
9,2022,18,3,2
9,2022,18,69,4
9,2022,18,8,3
9,2022,18,46,1
9,2022,18,2,3
9,2022,18,44,3
10,2022,43,63,1
10,2022,43,53,4
10,2022,43,79,1
10,2022,43,20,2
10,2022,43,54,5
10,2022,43,100,1
10,2022,43,6,2
10,2022,43,34,4
10,2022,43,61,2
10,2022,43,23,4
10,2022,52,63,1
10,2022,52,53,2
10,2022,52,79,5
10,2022,52,20,1
10,2022,52,54,4
10,2022,52,100,3
10,2022,52,6,1
10,2022,52,34,4
10,2022,52,61,5
10,2022,52,23,2
10,2022,97,63,1
10,2022,97,53,5
10,2022,97,79,3
10,2022,97,20,2
10,2022,97,54,1
10,2022,97,100,4
10,2022,97,6,3
10,2022,97,34,5
10,2022,97,61,2
10,2022,97,23,3
1,2023,56,45,5
1,2023,56,85,2
1,2023,56,55,2
1,2023,56,49,5
1,2023,56,59,2
1,2023,56,97,2
1,2023,56,38,2
1,2023,56,98,3
1,2023,56,53,3
1,2023,56,90,5
1,2023,50,45,1
1,2023,50,85,4
1,2023,50,55,3
1,2023,50,49,5
1,2023,50,59,1
1,2023,50,97,1
1,2023,50,38,5
1,2023,50,98,5
1,2023,50,53,3
1,2023,50,90,5
1,2023,46,45,5
1,2023,46,85,2
1,2023,46,55,2
1,2023,46,49,1
1,2023,46,59,1
1,2023,46,97,5
1,2023,46,38,2
1,2023,46,98,5
1,2023,46,53,1
1,2023,46,90,1
2,2023,29,94,4
2,2023,29,58,1
2,2023,29,70,5
2,2023,29,77,2
2,2023,29,95,2
2,2023,29,23,2
2,2023,29,10,4
2,2023,29,45,2
2,2023,29,49,3
2,2023,29,81,2
2,2023,56,94,4
2,2023,56,58,5
2,2023,56,70,3
2,2023,56,77,1
2,2023,56,95,1
2,2023,56,23,4
2,2023,56,10,4
2,2023,56,45,5
2,2023,56,49,5
2,2023,56,81,3
2,2023,31,94,4
2,2023,31,58,5
2,2023,31,70,3
2,2023,31,77,3
2,2023,31,95,1
2,2023,31,23,5
2,2023,31,10,1
2,2023,31,45,5
2,2023,31,49,2
2,2023,31,81,1
3,2023,48,67,2
3,2023,48,17,1
3,2023,48,5,4
3,2023,48,2,4
3,2023,48,46,3
3,2023,48,62,1
3,2023,48,98,5
3,2023,48,82,1
3,2023,48,22,5
3,2023,48,95,5
3,2023,78,67,2
3,2023,78,17,1
3,2023,78,5,4
3,2023,78,2,2
3,2023,78,46,3
3,2023,78,62,4
3,2023,78,98,2
3,2023,78,82,5
3,2023,78,22,5
3,2023,78,95,1
3,2023,60,67,3
3,2023,60,17,2
3,2023,60,5,4
3,2023,60,2,1
3,2023,60,46,1
3,2023,60,62,4
3,2023,60,98,4
3,2023,60,82,3
3,2023,60,22,2
3,2023,60,95,2
4,2023,9,96,1
4,2023,9,58,4
4,2023,9,69,3
4,2023,9,36,4
4,2023,9,24,3
4,2023,9,56,5
4,2023,9,38,4
4,2023,9,42,1
4,2023,9,93,5
4,2023,9,21,1
4,2023,37,96,5
4,2023,37,58,5
4,2023,37,69,5
4,2023,37,36,2
4,2023,37,24,5
4,2023,37,56,5
4,2023,37,38,2
4,2023,37,42,5
4,2023,37,93,1
4,2023,37,21,5
4,2023,12,96,5
4,2023,12,58,3
4,2023,12,69,4
4,2023,12,36,4
4,2023,12,24,3
4,2023,12,56,1
4,2023,12,38,5
4,2023,12,42,5
4,2023,12,93,3
4,2023,12,21,2
5,2023,22,26,4
5,2023,22,76,5
5,2023,22,83,5
5,2023,22,4,3
5,2023,22,14,3
5,2023,22,48,3
5,2023,22,10,1
5,2023,22,63,5
5,2023,22,8,2
5,2023,22,87,2
5,2023,90,26,5
5,2023,90,76,2
5,2023,90,83,2
5,2023,90,4,3
5,2023,90,14,3
5,2023,90,48,3
5,2023,90,10,5
5,2023,90,63,2
5,2023,90,8,4
5,2023,90,87,3
5,2023,24,26,3
5,2023,24,76,1
5,2023,24,83,3
5,2023,24,4,1
5,2023,24,14,3
5,2023,24,48,3
5,2023,24,10,4
5,2023,24,63,1
5,2023,24,8,5
5,2023,24,87,5
6,2023,56,51,2
6,2023,56,89,5
6,2023,56,81,5
6,2023,56,33,5
6,2023,56,22,5
6,2023,56,97,5
6,2023,56,95,1
6,2023,56,40,4
6,2023,56,3,1
6,2023,56,21,5
6,2023,83,51,5
6,2023,83,89,2
6,2023,83,81,3
6,2023,83,33,5
6,2023,83,22,1
6,2023,83,97,3
6,2023,83,95,5
6,2023,83,40,5
6,2023,83,3,1
6,2023,83,21,4
6,2023,90,51,5
6,2023,90,89,3
6,2023,90,81,2
6,2023,90,33,1
6,2023,90,22,3
6,2023,90,97,1
6,2023,90,95,4
6,2023,90,40,2
6,2023,90,3,1
6,2023,90,21,3
7,2023,29,65,4
7,2023,29,32,1
7,2023,29,55,1
7,2023,29,77,4
7,2023,29,59,5
7,2023,29,62,4
7,2023,29,10,2
7,2023,29,47,5
7,2023,29,80,5
7,2023,29,16,4
7,2023,92,65,4
7,2023,92,32,2
7,2023,92,55,4
7,2023,92,77,3
7,2023,92,59,5
7,2023,92,62,3
7,2023,92,10,2
7,2023,92,47,2
7,2023,92,80,3
7,2023,92,16,4
7,2023,49,65,5
7,2023,49,32,4
7,2023,49,55,2
7,2023,49,77,3
7,2023,49,59,3
7,2023,49,62,4
7,2023,49,10,4
7,2023,49,47,3
7,2023,49,80,2
7,2023,49,16,2
8,2023,94,45,2
8,2023,94,46,5
8,2023,94,19,3
8,2023,94,3,3
8,2023,94,95,4
8,2023,94,56,5
8,2023,94,67,4
8,2023,94,82,2
8,2023,94,2,4
8,2023,94,90,1
8,2023,24,45,1
8,2023,24,46,4
8,2023,24,19,2
8,2023,24,3,3
8,2023,24,95,2
8,2023,24,56,2
8,2023,24,67,4
8,2023,24,82,3
8,2023,24,2,1
8,2023,24,90,5
8,2023,96,45,3
8,2023,96,46,5
8,2023,96,19,1
8,2023,96,3,4
8,2023,96,95,4
8,2023,96,56,5
8,2023,96,67,5
8,2023,96,82,3
8,2023,96,2,4
8,2023,96,90,5
9,2023,73,26,4
9,2023,73,46,4
9,2023,73,81,1
9,2023,73,74,1
9,2023,73,24,3
9,2023,73,48,2
9,2023,73,67,5
9,2023,73,98,5
9,2023,73,54,3
9,2023,73,19,3
9,2023,52,26,3
9,2023,52,46,5
9,2023,52,81,5
9,2023,52,74,4
9,2023,52,24,1
9,2023,52,48,4
9,2023,52,67,5
9,2023,52,98,4
9,2023,52,54,1
9,2023,52,19,4
9,2023,43,26,2
9,2023,43,46,2
9,2023,43,81,2
9,2023,43,74,1
9,2023,43,24,2
9,2023,43,48,3
9,2023,43,67,1
9,2023,43,98,3
9,2023,43,54,2
9,2023,43,19,3
10,2023,6,67,3
10,2023,6,78,2
10,2023,6,53,1
10,2023,6,2,5
10,2023,6,51,3
10,2023,6,23,5
10,2023,6,11,2
10,2023,6,82,4
10,2023,6,49,2
10,2023,6,17,5
10,2023,61,67,2
10,2023,61,78,4
10,2023,61,53,2
10,2023,61,2,1
10,2023,61,51,5
10,2023,61,23,4
10,2023,61,11,4
10,2023,61,82,2
10,2023,61,49,2
10,2023,61,17,5
10,2023,27,67,4
10,2023,27,78,2
10,2023,27,53,5
10,2023,27,2,3
10,2023,27,51,3
10,2023,27,23,4
10,2023,27,11,4
10,2023,27,82,5
10,2023,27,49,5
10,2023,27,17,1
1,2024,91,39,1
1,2024,91,31,4
1,2024,91,34,3
1,2024,91,30,5
1,2024,91,16,2
1,2024,91,83,1
1,2024,91,74,4
1,2024,91,49,3
1,2024,91,86,5
1,2024,91,66,1
1,2024,100,39,1
1,2024,100,31,5
1,2024,100,34,2
1,2024,100,30,2
1,2024,100,16,1
1,2024,100,83,2
1,2024,100,74,4
1,2024,100,49,4
1,2024,100,86,3
1,2024,100,66,3
1,2024,70,39,1
1,2024,70,31,2
1,2024,70,34,3
1,2024,70,30,2
1,2024,70,16,4
1,2024,70,83,5
1,2024,70,74,1
1,2024,70,49,3
1,2024,70,86,4
1,2024,70,66,3
2,2024,63,53,3
2,2024,63,75,2
2,2024,63,41,1
2,2024,63,52,5
2,2024,63,16,1
2,2024,63,84,1
2,2024,63,89,4
2,2024,63,3,5
2,2024,63,28,2
2,2024,63,81,1
2,2024,98,53,5
2,2024,98,75,2
2,2024,98,41,1
2,2024,98,52,5
2,2024,98,16,1
2,2024,98,84,3
2,2024,98,89,4
2,2024,98,3,2
2,2024,98,28,2
2,2024,98,81,4
2,2024,42,53,2
2,2024,42,75,1
2,2024,42,41,2
2,2024,42,52,5
2,2024,42,16,5
2,2024,42,84,4
2,2024,42,89,1
2,2024,42,3,2
2,2024,42,28,5
2,2024,42,81,3
3,2024,76,59,5
3,2024,76,16,2
3,2024,76,25,5
3,2024,76,72,4
3,2024,76,56,2
3,2024,76,55,1
3,2024,76,46,4
3,2024,76,22,4
3,2024,76,60,4
3,2024,76,33,1
3,2024,32,59,2
3,2024,32,16,4
3,2024,32,25,5
3,2024,32,72,5
3,2024,32,56,4
3,2024,32,55,1
3,2024,32,46,5
3,2024,32,22,5
3,2024,32,60,3
3,2024,32,33,4
3,2024,61,59,4
3,2024,61,16,1
3,2024,61,25,4
3,2024,61,72,1
3,2024,61,56,1
3,2024,61,55,5
3,2024,61,46,3
3,2024,61,22,3
3,2024,61,60,4
3,2024,61,33,3
4,2024,38,51,2
4,2024,38,58,4
4,2024,38,50,3
4,2024,38,45,1
4,2024,38,62,4
4,2024,38,42,4
4,2024,38,13,1
4,2024,38,14,5
4,2024,38,76,3
4,2024,38,49,3
4,2024,19,51,5
4,2024,19,58,4
4,2024,19,50,4
4,2024,19,45,4
4,2024,19,62,3
4,2024,19,42,4
4,2024,19,13,4
4,2024,19,14,1
4,2024,19,76,3
4,2024,19,49,2
4,2024,6,51,2
4,2024,6,58,4
4,2024,6,50,2
4,2024,6,45,4
4,2024,6,62,2
4,2024,6,42,1
4,2024,6,13,3
4,2024,6,14,3
4,2024,6,76,5
4,2024,6,49,4
5,2024,38,34,1
5,2024,38,81,1
5,2024,38,66,3
5,2024,38,52,2
5,2024,38,23,3
5,2024,38,67,1
5,2024,38,41,3
5,2024,38,49,5
5,2024,38,86,5
5,2024,38,29,4
5,2024,31,34,1
5,2024,31,81,1
5,2024,31,66,4
5,2024,31,52,4
5,2024,31,23,3
5,2024,31,67,4
5,2024,31,41,1
5,2024,31,49,5
5,2024,31,86,5
5,2024,31,29,2
5,2024,100,34,4
5,2024,100,81,2
5,2024,100,66,5
5,2024,100,52,2
5,2024,100,23,2
5,2024,100,67,3
5,2024,100,41,5
5,2024,100,49,2
5,2024,100,86,4
5,2024,100,29,3
6,2024,69,74,4
6,2024,69,75,5
6,2024,69,18,1
6,2024,69,6,3
6,2024,69,97,4
6,2024,69,67,2
6,2024,69,41,4
6,2024,69,22,5
6,2024,69,79,3
6,2024,69,33,4
6,2024,77,74,2
6,2024,77,75,5
6,2024,77,18,1
6,2024,77,6,4
6,2024,77,97,1
6,2024,77,67,5
6,2024,77,41,1
6,2024,77,22,3
6,2024,77,79,2
6,2024,77,33,2
6,2024,96,74,3
6,2024,96,75,3
6,2024,96,18,3
6,2024,96,6,1
6,2024,96,97,2
6,2024,96,67,2
6,2024,96,41,2
6,2024,96,22,4
6,2024,96,79,2
6,2024,96,33,1
7,2024,60,34,3
7,2024,60,63,4
7,2024,60,100,3
7,2024,60,90,2
7,2024,60,23,5
7,2024,60,69,2
7,2024,60,13,1
7,2024,60,14,5
7,2024,60,99,4
7,2024,60,33,4
7,2024,86,34,5
7,2024,86,63,5
7,2024,86,100,2
7,2024,86,90,1
7,2024,86,23,5
7,2024,86,69,5
7,2024,86,13,1
7,2024,86,14,5
7,2024,86,99,4
7,2024,86,33,1
7,2024,75,34,3
7,2024,75,63,3
7,2024,75,100,3
7,2024,75,90,5
7,2024,75,23,1
7,2024,75,69,5
7,2024,75,13,3
7,2024,75,14,4
7,2024,75,99,1
7,2024,75,33,3
8,2024,45,39,5
8,2024,45,31,1
8,2024,45,34,4
8,2024,45,90,1
8,2024,45,48,2
8,2024,45,50,5
8,2024,45,1,2
8,2024,45,9,3
8,2024,45,28,1
8,2024,45,59,2
8,2024,96,39,2
8,2024,96,31,3
8,2024,96,34,3
8,2024,96,90,1
8,2024,96,48,4
8,2024,96,50,2
8,2024,96,1,2
8,2024,96,9,3
8,2024,96,28,5
8,2024,96,59,1
8,2024,20,39,2
8,2024,20,31,5
8,2024,20,34,2
8,2024,20,90,1
8,2024,20,48,3
8,2024,20,50,5
8,2024,20,1,5
8,2024,20,9,5
8,2024,20,28,5
8,2024,20,59,1
9,2024,36,51,1
9,2024,36,90,4
9,2024,36,18,1
9,2024,36,20,5
9,2024,36,97,4
9,2024,36,50,4
9,2024,36,89,3
9,2024,36,53,5
9,2024,36,10,5
9,2024,36,55,3
9,2024,100,51,5
9,2024,100,90,3
9,2024,100,18,2
9,2024,100,20,5
9,2024,100,97,1
9,2024,100,50,5
9,2024,100,89,2
9,2024,100,53,1
9,2024,100,10,3
9,2024,100,55,2
9,2024,88,51,5
9,2024,88,90,1
9,2024,88,18,5
9,2024,88,20,1
9,2024,88,97,3
9,2024,88,50,3
9,2024,88,89,3
9,2024,88,53,4
9,2024,88,10,2
9,2024,88,55,4
10,2024,6,59,3
10,2024,6,79,5
10,2024,6,37,1
10,2024,6,45,4
10,2024,6,62,3
10,2024,6,5,5
10,2024,6,46,2
10,2024,6,54,2
10,2024,6,76,4
10,2024,6,66,4
10,2024,42,59,3
10,2024,42,79,1
10,2024,42,37,3
10,2024,42,45,2
10,2024,42,62,2
10,2024,42,5,2
10,2024,42,46,2
10,2024,42,54,1
10,2024,42,76,2
10,2024,42,66,1
10,2024,92,59,4
10,2024,92,79,1
10,2024,92,37,2
10,2024,92,45,4
10,2024,92,62,3
10,2024,92,5,1
10,2024,92,46,5
10,2024,92,54,1
10,2024,92,76,4
10,2024,92,66,4
